Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
254,0.9999999403953552,0.00168612121604383,0.9999991917610168,0.9999991273880005,32.12819999838892,0.9194642782211304
255,0.9999999928474427,0.0016109284781850874,0.999999725818634,0.9999997282028198,32.34308419335952,0.9207757472991943
256,1.0000000238418578,0.0016311038192361592,0.9999996972084045,0.9999997282028198,32.42830182253217,0.9226996421813964
257,0.9999999713897705,0.001560715138912201,0.9999995684623718,0.9999995470046997,31.834909185523628,0.916075074672699
258,0.9999999833106995,0.001772123365662992,0.9999997973442077,0.9999997901916504,31.94769955569161,0.918548047542572
259,0.9999999904632568,0.001741864257492125,0.9999998545646668,0.9999998497962952,31.010165883623543,0.9148931384086609
260,0.9999999809265137,0.001962096649222076,0.9999998354911804,0.9999998211860657,31.28123261261777,0.9193093657493592
261,0.9999999737739563,0.0016749387187883257,0.999999737739563,0.9999997162818909,31.259602363442824,0.9092932939529419
262,0.9999999928474427,0.0017386475391685963,0.9999998497962952,0.9999998450279236,31.694884849446822,0.9126011252403259
263,1.0000000023841857,0.001649169463198632,0.9999997615814209,0.9999997735023498,32.352710038934724,0.9201268792152405
264,1.000000069141388,0.0016367051657289267,0.9999995064735413,0.9999995875358582,31.761781940735013,0.9221322536468506
265,1.0000000047683715,0.0015790516906417907,0.9999998259544373,0.9999998378753662,31.681840672105302,0.922218668460846
266,0.9999999761581421,0.001646961432415992,0.9999998307228088,0.9999998140335083,32.255831034451894,0.9218930721282959
267,0.9999999833106995,0.0018279978935606777,0.9999997878074646,0.9999997854232788,31.666558454662027,0.9171751737594604
268,0.9999999785423279,0.0017864524642936886,0.9999996733665466,0.9999996542930603,31.56285144846823,0.9165105104446412
269,0.9999999928474427,0.0018222585553303362,0.9999996089935302,0.9999996137619018,31.6103015044516,0.9128249168395997
270,0.999999942779541,0.0016811430128291249,0.9999994611740113,0.9999994134902954,31.18579307273682,0.9195409417152405
271,1.0000000047683715,0.00166471638251096,0.9999998235702514,0.9999998307228088,31.288471755490477,0.9127129912376404
272,1.0000000166893006,0.0015278000081889332,0.9999997782707214,0.9999997997283936,31.85707875561907,0.9141453623771667
273,0.9999999213218689,0.0023866903269663454,0.9999997735023498,0.9999996995925904,30.696925262283763,0.9101574182510376
274,1.0000000476837159,0.0022061420511454346,0.9999996876716614,0.9999997448921204,31.44193514769635,0.9068776726722717
275,1.0000000190734863,0.0020824834052473305,0.999999885559082,0.9999999117851257,31.61693900593258,0.9163988351821899
276,0.9999999880790711,0.0018645186861976982,0.999999713897705,0.9999997043609619,31.456695973698924,0.9163138270378113
277,1.0000000071525574,0.0018051204853691161,0.9999995112419129,0.9999995231628418,31.86956438874626,0.9128732204437255
278,1.0000000047683715,0.0017397496895864605,0.9999997997283936,0.9999998116493225,31.333698528883993,0.9152793049812317
279,1.0000000429153442,0.001627145493403077,0.9999990582466125,0.9999991083145141,32.348876706719054,0.9206803202629089
280,1.0000000238418578,0.0016528268437832594,0.9999997091293334,0.9999997401237488,31.75430018996346,0.9222386956214905
281,1.0000000047683715,0.0016924848943017422,0.9999998545646668,0.9999998664855957,32.13939139078009,0.9204045057296752
282,1.0000000309944153,0.0015452294889837504,0.9999996471405029,0.9999996876716614,32.20785952255339,0.9188230276107788
283,1.0000000452995301,0.001648508463986218,0.9999997639656066,0.9999998188018799,31.94969384165333,0.9213449597358704
284,1.000000057220459,0.0017026364454068243,0.9999994277954102,0.9999994945526123,32.405578706642835,0.918505597114563
285,1.0000000023841857,0.001549913389608264,0.9999999117851257,0.9999999213218689,31.871237916533538,0.9189165592193603
286,0.9999999809265137,0.001572254034690559,0.9999995112419129,0.9999994945526123,31.70353728725123,0.9231213927268982
287,1.0000000047683715,0.0017002134607173502,0.999999840259552,0.9999998521804809,31.38747560399294,0.9208096981048584
288,1.0000000023841857,0.0016950523620471358,0.9999998497962952,0.9999998497962952,31.80422570749389,0.9203925132751465
289,0.9999999976158143,0.001584683416876942,0.9999999475479125,0.9999999475479125,31.9508114192241,0.92202810049057
290,1.0000000095367432,0.0017210051603615284,0.9999998664855957,0.9999998760223389,31.66812538548436,0.9183355689048767
291,0.9999999904632568,0.00182835821993649,0.9999998307228088,0.9999998235702514,31.56243748691551,0.9149514675140381
292,1.0000000524520873,0.0016989900870248676,0.9999997067451477,0.9999997615814209,31.943565909734456,0.9229861855506897
293,0.9999999809265137,0.0016048688534647227,0.9999997329711914,0.999999725818634,32.01978127457009,0.916361665725708
294,1.0,0.0016763439821079374,0.9999998664855957,0.9999998736381531,31.7218559813993,0.9199709057807922
295,1.0000000452995301,0.0017235713824629783,0.9999997591972352,0.9999998116493225,31.53162277791994,0.9219315409660339
296,0.9999999976158143,0.001441763094626367,0.999999942779541,0.9999999451637268,32.523407988556194,0.9227950811386109
297,1.0000000095367432,0.0015563378809019923,0.9999997735023498,0.9999997854232788,31.69409962744334,0.9162635087966919
298,1.0000000047683715,0.0016100690769962967,0.9999998164176941,0.9999998235702514,32.28743062847075,0.9221247553825378
299,0.9999999976158143,0.0016285715927369894,0.9999997687339782,0.9999997782707214,31.738225093985214,0.9229547381401062
300,1.0000000047683715,0.0018474279763177038,0.9999996662139893,0.999999680519104,31.18558487539906,0.915698766708374
